isochrone_age_yr,num_zones,initial_mass,star_mass,star_mdot,log_dt,he_core_mass,c_core_mass,one_core_mass,log_L,log_L_div_Ledd,log_LH,log_LHe,log_LZ,log_Teff,log_abs_Lgrav,log_R,log_g,log_surf_cell_z,surf_num_c12_div_num_o16,surf_avg_Lrad_div_Ledd,surface_h1,surface_he3,surface_he4,surface_li7,surface_be9,surface_b11,surface_c12,surface_c13,surface_n14,surface_o16,surface_f19,surface_ne20,surface_na23,surface_mg24,surface_si28,surface_s32,surface_ca40,surface_ti48,surface_fe56,log_center_T,log_center_Rho,center_degeneracy,center_omega,center_gamma,mass_conv_core,center_h1,center_he4,center_c12,center_n14,center_o16,center_ne20,center_mg24,center_si28,pp,cno,tri_alfa,c_alpha,n_alpha,o_alpha,c12_c12,delta_Pg,nu_max,acoustic_cutoff,max_conv_vel_div_csound,max_gradT_div_grada,gradT_excess_alpha,min_Pgas_div_P,max_L_rad_div_Ledd,e_thermal,mixing_length_alpha,f_overshoot,abs_mag_g_dr2,abs_mag_bp_dr2,abs_mag_rp_dr2,abs_mag_B,abs_mag_V
3950000000.0,2066.7889285170354,1.2097683152715304,1.2097683152715304,0.0,7.884375638632132,0.0,0.0,0.0,0.43617773267159055,-4.632828262611719,0.43659159304928313,-36.29393154560331,-98.99999999999999,3.787277366983991,-98.99999999999999,0.16669988013814738,4.187370897131077,-1.9055406833552315,0.549715593397798,0.0,0.7787481026293122,2.4178503328617684e-05,0.2085093657132952,0.0,0.0,0.0,0.002247083859510902,0.0,0.0006586601947586819,0.005450294386161028,0.0,0.00119374443089954,0.0,0.003168570282733752,0.0,0.0,0.0,0.0,0.0,7.319318916391568,2.267332096781627,-1.9338132900478324,0.0,0.12230674544660268,0.06145307393286406,0.14417472868081685,0.8396063858741105,4.5913594941001065e-05,0.008012090633193266,0.0026217300428173058,0.0015253806846160878,0.0040488364025190815,0.0,0.12516521619911303,0.14680446169750405,-36.29393154560331,-29.434536376646005,-31.86761705038903,-37.36323950779093,-98.99999999999999,32288.23004879101,1693.106100281335,2811.2418132120283,0.40553325469279505,3.9492546370975528,0.0,0.9975919798815329,0.003147617984122159,6.658458799240115e+48,1.9093608051941924,0.0019017921301872668,3.5598868329835978,3.8226730797008335,3.1361109235646407,4.245886032397356,3.7218822552949136
3950000000.0,2069.3255792070395,1.213661788700921,1.213661788700921,0.0,7.866233144654551,0.0,0.0,0.0,0.44264716127252823,-4.632476699707403,0.44306889348758177,-36.18353460468752,-98.99999999999999,3.7871221080012414,-98.99999999999999,0.17029189569375125,4.181582199862342,-1.9051393930749296,0.5497155933978009,0.0,0.7786283447475592,2.419129362729796e-05,0.2085980205036306,0.0,0.0,0.0,0.0022534097463436115,0.0,0.0006605144245577273,0.005465637803517623,0.0,0.0011958150715376053,0.0,0.003174066409226296,0.0,0.0,0.0,0.0,0.0,7.321518612236898,2.2687226631866206,-1.9432214385583264,0.0,0.12306592892450369,0.06292006868224884,0.1374668956988896,0.8463479713643347,4.680532565159229e-05,0.008099387174820942,0.002506103322308271,0.0015240652252146143,0.004045344762717643,0.0,0.11304061888714372,0.16962335389324903,-36.18353460468752,-29.308182608902904,-31.766514755513043,-37.276604367614645,-98.99999999999999,30737.55065779385,1671.0076980374135,2774.3418943787547,0.40617762095643833,3.9617969666124617,0.0,0.9975721364157486,0.0031861442900579327,6.665950951314792e+48,1.9086157639916568,0.002036352619905031,3.5436165530278174,3.806743208920921,3.119485799079804,4.230578597579157,3.705951093087736
3950000000.0,2072.0173135763234,1.2174488880932046,1.2174488880932046,0.0,7.83207346189027,0.0,0.0,0.0,0.4489389547281735,-4.631637231479738,0.4493677428890112,-36.074674226705696,-98.99999999999999,3.7869421420653713,-98.99999999999999,0.17382904190754866,4.175860718382517,-1.9034782968704544,0.5497155933978036,0.0,0.7783059855383508,2.4217363602548856e-05,0.20887798086023696,0.0,0.0,0.0,0.002261996169308869,0.0,0.0006630312576517153,0.005486464143703644,0.0,0.0011986728423317922,0.0,0.003181651824813531,0.0,0.0,0.0,0.0,0.0,7.323669785803172,2.2705733960257395,-1.951947797362984,0.0,0.1239358214418798,0.06429115848457691,0.13084096843418724,0.8530026444648411,4.7713545048349074e-05,0.008187917950053046,0.0023923298290968883,0.0015228472518965626,0.004042111881406644,0.0,0.100864711544372,0.191076900471084,-36.074674226705696,-29.182914105199963,-31.665485706061645,-37.1902335416772,-98.99999999999999,28536.529823292527,1649.505742580854,2738.954014088064,0.4066350438534823,3.9733554877438166,0.0,0.9975540254523261,0.003220410189681224,6.672116193786682e+48,1.9078203759786656,0.002171433267860464,3.5277580044594834,3.791266139442041,3.103229787459881,4.2158218757560695,3.690469817671699
3950000000.0,2074.755062477113,1.2211916746197118,1.221191674619712,0.0,7.772568124942532,0.0,0.0,0.0,0.4552084630596834,-4.626629400973347,0.4556400592567949,-35.96340819250983,-98.99999999999999,3.78672396574936,-98.99999999999999,0.17740572326845735,4.170040190486088,-1.9010197059906653,0.5497155933978058,0.0,0.7777273642067085,2.4260101001285475e-05,0.20939741172849327,0.0,0.0,0.0,0.002274109205231501,0.0,0.0006665818036476551,0.0055158442718234784,0.0,0.0012025323966275208,0.0,0.0031918962864667,0.0,0.0,0.0,0.0,0.0,7.325928483003296,2.273039901869085,-1.96017160840806,0.0,0.12494038227910918,0.0656046409651325,0.1242192011750568,0.8596481877706528,4.8584100519853e-05,0.008264886982901409,0.002288790362671689,0.0015218730701752896,0.004039526099079935,0.0,0.08841650650391304,0.21153903524538872,-35.96340819250983,-29.053699553085256,-31.561536212880316,-37.09873403559217,-98.99999999999999,25459.851058203887,1628.0245551891671,2704.2910868350614,0.4067752853357602,3.9809993883362753,0.0,0.997537334807583,0.0032436385661108167,6.676708621210103e+48,1.906977410944913,0.0023088541425569336,3.511900576088133,3.775853551944372,3.0869108270501022,4.201283256047703,3.6750461735432784
3950000000.0,2076.1968952987822,1.2249449838732127,1.2249449838732127,0.0,7.718160725963176,0.0,0.0,0.0,0.4615430516160907,-4.629691398994329,0.4619789616567332,-35.84559480878806,-99.0,3.786444412086988,-99.0,0.18109543582010532,4.1639933230432895,-1.8978716935838755,0.549715593397808,0.0,0.77697761409722,2.431326040040101e-05,0.2100767438731579,0.0,0.0,0.0,0.002288771112883877,0.0,0.0006708794692238541,0.005551406679799435,0.0,0.0012068677746147054,0.0,0.0032034037326997685,0.0,0.0,0.0,0.0,0.0,7.328358801742133,2.2765661927864764,-1.968060649257089,0.0,0.12617960700515554,0.06680227026352167,0.11724548311728242,0.8666444698804134,4.951453945981699e-05,0.008345888513587491,0.0021762083613264807,0.0015206813376059769,0.004036362868905736,0.0,0.07521585662937938,0.23178748564935384,-35.84559480878806,-28.915612937758468,-31.45019061195817,-37.001614873275386,-99.0,22890.798744232216,1606.1275163760265,2669.1556798820325,0.4066168303902414,3.9902047091747312,0.0,0.9975212420747792,0.003255868232492619,6.679173305971393e+48,1.9066874203910045,0.0024504323581176716,3.49584639850604,3.7603305867235153,3.070302171809784,4.1868159702531536,3.659507325300986
3950000000.0,2077.590080941035,1.2287486838670676,1.2287486838670676,0.0,7.680592681428285,9.737621732146608e-05,0.0,0.0,0.4680424996877191,-4.628738225462896,0.4684800444258369,-35.71802410835264,-71.8329453796511,3.78607418060668,-99.0,0.18500870709840503,4.15751323524446,-1.894812411040804,0.5497155933978093,0.0,0.7760930903947555,2.4374706548999115e-05,0.21088452017255385,0.0,0.0,0.0,0.0023048203902891495,0.0,0.0006755837975188368,0.00559033414847117,0.0,0.0012115211490666333,0.0,0.0032157552407957625,0.0,0.0,0.0,0.0,0.0,7.331052263314275,2.281245772898562,-1.9759821939440407,0.0,0.1276200680216888,0.06789789939130753,0.11000124410763272,0.8739093001565574,5.0559307122015247e-05,0.00843773758676955,0.0020542322274162126,0.0015192583377940684,0.004032585783292066,0.0,0.06093518847878168,0.2525707270963211,-35.71802410835264,-28.763873137734755,-31.32761656281645,-36.89739612869193,-99.0,20763.07827246786,1583.0907493066788,2632.2002198027685,0.4068385137758355,3.996307448865255,0.0,0.9975052340657222,0.0032591222067449304,6.679305068526133e+48,1.9061794190499108,0.002597617511023184,3.479366481345399,3.7445196888679,3.053113555461403,4.172320148769376,3.643679361306963
3950000000.0,2078.8174549992655,1.2306616268224575,1.2306616268224575,0.0,7.66385613927655,0.001685106841665402,0.0,0.0,0.4718841434474988,-4.623731877955206,0.4723154168323765,-35.59674311092924,-16.793660112502778,3.785607212985848,-98.99999999999999,0.18780255201094573,4.152601211131769,-1.8916837210109247,0.5497155933978097,0.0,0.7750832483644668,2.4444138000034968e-05,0.21181072258887457,0.0,0.0,0.0,0.0023223371572546185,0.0,0.0006807182730713116,0.005632821008163337,0.0,0.0012165650752068984,0.0,0.0032291433949623127,0.0,0.0,0.0,0.0,0.0,7.333553733399927,2.2870523753135164,-1.9801023479735893,0.0,0.12925335546003133,0.06837737594916013,0.10244242185908356,0.8814869871852419,5.148930931346266e-05,0.008515779000028048,0.0019527585114903628,0.0015182068849687546,0.004029794899339231,0.0,0.04712583203767212,0.26783115468383867,-35.59674311092924,-28.623620151280683,-31.21400126297028,-36.799680904313085,-98.99999999999999,19212.6335185022,1566.1430709357635,2605.417648717129,0.40692265242522674,3.9875860435841113,0.0,0.9974993385355747,0.003244387515264707,6.669088020212598e+48,1.9056764828784785,0.002673012126582418,3.4695404651767587,3.735569859735476,3.0423357094981163,4.165076040528404,3.634710019063295
3950000000.0,2071.838192937962,1.2349266338034457,1.2349266338034457,0.0,7.640127036602579,0.054536529417596985,0.0,0.0,0.4797222112101245,-4.617393345182956,0.48012270797877626,-35.40522160108616,-79.788146267092,3.785126005892876,-99.0,0.1926979285935904,4.144313045388181,-1.8881092744957808,0.549715593397808,0.0,0.7740369423073545,2.4516515971245463e-05,0.2127736510757916,0.0,0.0,0.0,0.0023394349635291094,0.0,0.0006857299438031558,0.005674291680100721,0.0,0.001221962819778528,0.0,0.0032434706936710998,0.0,0.0,0.0,0.0,0.0,7.337579449740661,2.2946195947122434,-1.987354864300316,0.0,0.13144492132351257,0.06909460869297529,0.09175105910691837,0.8922096408334078,5.288823728350364e-05,0.008620047838118722,0.0018124813759807792,0.0015166380232027696,0.004025630650576497,0.0,0.02742109035155787,0.2911422330402764,-35.40522160108616,-28.40148741200533,-31.03332257179684,-36.64067623418092,-99.0,16289.050813105296,1537.6151376302007,2559.6160479326877,0.40679509310153167,3.9977036396180514,0.0,0.9974791869473663,0.0032750578194318627,6.666313311850224e+48,1.904708461400928,0.00284477658705566,3.4497076087947818,3.7167038658187415,3.021460568835777,4.148064852877392,3.6158245568813263
3950000000.0,2062.6046687941366,1.239267494064881,1.239267494064881,0.0,7.612461621573848,0.07091130761232153,0.0,0.0,0.4883234931605724,-4.619836648036952,0.488654539216224,-35.14814163486455,-63.857587798648574,3.784712433876978,-98.99999999999999,0.1979661698047458,4.135300437459507,-1.8847169967706512,0.5497155933977977,0.0,0.7731020176390541,2.4581445017408527e-05,0.2136366518454692,0.0,0.0,0.0,0.0023538779686048707,0.0,0.0006899634451457257,0.005709323140609315,0.0,0.0012269298292106104,0.0,0.003256654686888736,0.0,0.0,0.0,0.0,0.0,7.342829895500742,2.304681316421552,-1.9922983153427816,0.0,0.13428218088716018,0.06930079090052792,0.07785644631777616,0.9061445345173987,5.46239168495288e-05,0.008730761503817025,0.0016653413710506558,0.0015152699912275814,0.004021999466756766,0.0,0.005923597020409899,0.31449249454144446,-35.14814163486455,-28.113028075254984,-30.79734127846856,-36.42525524382081,-98.99999999999999,13578.454939795867,1506.9919271661324,2510.172138453954,0.40702662108516807,4.009172539111372,0.0,0.9974557740193405,0.003299797644686996,6.664554790336386e+48,1.9041779362561744,0.003024742346383334,3.4279884118489137,3.695935318383928,2.99871652143658,4.129103592048336,3.595038651270438
3950000000.0,2051.6266440080726,1.2434384509957128,1.2434384509957128,0.0,7.5706735218439265,0.07160265169493851,0.0,0.0,0.49726233600354,-4.615145428945755,0.4974782578990012,-34.85876148652244,-35.85086909821164,3.7844027482855744,-98.99999999999997,0.20307729894090265,4.126537346520226,-1.88141052675332,0.5497155933977871,0.0,0.7722811702568534,2.4638635676994743e-05,0.21439897356826532,0.0,0.0,0.0,0.0023653546533225615,0.0,0.0006933274652998225,0.0057371598010098925,0.0,0.001231251053850676,0.0,0.0032681245657213698,0.0,0.0,0.0,0.0,0.0,7.3486627608391215,2.3172350516474647,-1.9940124678950455,0.0,0.1374708935444076,0.06891966549060365,0.0634375138697518,0.9206011610757094,5.6467628282619154e-05,0.008831203683937748,0.0015351674439122824,0.0015141236589785144,0.004018956743201808,0.0,-0.010032583063563662,0.33495907203923103,-34.85876148652244,-27.79430288258722,-30.535106244974944,-36.17877955200077,-98.99999999999997,11516.371589461254,1477.4060377639385,2462.07558663715,0.4075799345933832,4.018487867065964,0.0,0.9974276915920819,0.0033464193302477734,6.669946099393681e+48,1.9032296513981368,0.0032023685282353957,3.4054662185901456,3.67404082517854,2.9755314682788283,4.108400952791657,3.573130969848135
3950000000.0,2043.9725544761848,1.2472016500932324,1.2472016500932324,0.0,7.5097925657540765,0.07235129918184499,0.0,0.0,0.5059911451395236,-4.613166988135978,0.5060282012977884,-34.57753011849508,-19.411048416372125,3.784267177145862,-98.99999999999997,0.20756946410481303,4.118865360912817,-1.8789058310744615,0.54971559339778,0.0,0.7717302400257041,2.4677249049819028e-05,0.2149136126036673,0.0,0.0,0.0,0.0023724145069337365,0.0,0.0006953968337992768,0.00575428345233303,0.0,0.0012340158574170009,0.0,0.0032754632172711526,0.0,0.0,0.0,0.0,0.0,7.354294427053331,2.331652516311891,-1.9923329529881717,0.0,0.14065985165729197,0.0682812522306248,0.05082109066412198,0.933243193925578,5.8185573587152485e-05,0.00890960015715771,0.001437046798292958,0.0015133500333007327,0.004016903299207345,0.0,-0.016281466396307186,0.35078704357095286,-34.57753011849508,-27.488358311945262,-30.281862619626335,-35.934385351713246,-98.99999999999997,10122.053348974525,1451.521439738931,2419.786250430141,0.40816426263094074,4.048483453022768,0.0,0.9973955698414856,0.0033978124716261865,6.685397203971045e+48,1.902048215043596,0.003366435384419845,3.3835114978361163,3.6522113998959,2.9534779933584754,4.086822822046496,3.551294084875832
3950000000.0,2041.4268601595757,1.2503497430824595,1.2503497430824595,0.0,7.433803690464758,0.07290462811134611,0.0,0.0,0.5139805718347865,-4.6144771212285205,0.5137885030834797,-34.334935103187064,-70.4845474544251,3.784450705607128,-98.99999999999999,0.2111995916850901,4.112699957910311,-1.877383403367909,0.5497155933977781,0.0,0.7716023920768186,2.4686478167542136e-05,0.21503394141843776,0.0,0.0,0.0,0.002373888155952098,0.0,0.00069582878650337,0.005757857783098737,0.0,0.0012345429679327584,0.0,0.0032768623330891775,0.0,0.0,0.0,0.0,0.0,7.359137731470901,2.3466596791313723,-1.9877874942251497,0.0,0.14352085383033256,0.06705697563863382,0.041277248204384234,0.9427994208902605,5.961438286416676e-05,0.008962599026192874,0.0013723168567892734,0.0015129166665533297,0.004015753008607618,0.0,-0.015768371273267377,0.361719822897776,-34.334935103187064,-27.22697846249299,-30.063989071716552,-35.718941832111774,-98.99999999999999,9089.1089705848,1430.6536550208027,2385.522364150093,0.4086777533191301,4.077274491823848,0.0,0.9973613929206528,0.003453986123573372,6.709116746843954e+48,1.9011641416215828,0.0035063607290481964,3.3634683863542034,3.6318071382510424,2.933877569762342,4.065745710803207,3.5308916602756173
3950000000.0,2044.1238197338096,1.252768623454295,1.252768623454295,0.0,7.353191751226356,0.07351342564846092,0.0,0.0,0.5210037696368397,-4.606887418799019,0.5205308567060046,-34.124653969255554,-40.084731752765435,3.784780073312557,-98.99999999999999,0.214064052863504,4.107810406788838,-1.8769555120186023,0.5497155933977858,0.0,0.771890968757793,2.4666783861366645e-05,0.21476370567941452,0.0,0.0,0.0,0.002370365775254467,0.0,0.0006947963141519302,0.005749314260496669,0.0,0.0012331137325920615,0.0,0.0032730686964359684,0.0,0.0,0.0,0.0,0.0,7.363402231377757,2.3593093699197567,-1.979874506430772,0.0,0.1456184032609472,0.0656417575748417,0.03448471772992119,0.9496003188046778,6.0853246725809415e-05,0.009002274194242198,0.001323500805429543,0.001512723410374126,0.004015240046393486,0.0,-0.008761873604592827,0.3686834498079681,-34.124653969255554,-26.999154646490005,-29.8730291806382,-35.52805049212568,-98.99999999999999,8255.277838583956,1414.0656888760525,2357.94983416328,0.4096376679817391,4.111745542665365,0.0,0.9973275769983468,0.0035006824868978586,6.736990367050441e+48,1.899847216884392,0.0036155800298458304,3.3458719569237414,3.6135733162019625,2.917030981901118,4.04631980439374,3.512663801360329
3950000000.0,2048.1957540082126,1.25464150262922,1.25464150262922,0.0,7.265093506685331,0.07408317657705776,0.0,0.0,0.5277853309840138,-4.605167026558421,0.5269427516061497,-33.91214784298251,-81.42074656631526,3.7852645427244145,-98.99999999999999,0.2165055641050017,4.103576160227608,-1.8773430196476897,0.5497155933977964,0.0,0.7722113341230176,2.464473453388835e-05,0.2144635321371242,0.0,0.0,0.0,0.002366501861758414,0.0,0.0006936637324705361,0.005739942351234255,0.0,0.0012315261918965418,0.0,0.003268854867964564,0.0,0.0,0.0,0.0,0.0,7.367745637873447,2.3717637682735,-1.969995049162652,0.0,0.14742829880315295,0.06424854695650277,0.028644997840416228,0.9554478474061591,6.210262742164793e-05,0.00903767132924316,0.001279546509438311,0.001512641783120624,0.0040150233821871295,0.0,0.0019938976193717046,0.3731167866453786,-33.91214784298251,-26.768799571510097,-29.67902438250415,-35.33255697566952,-98.99999999999999,7873.3118214483375,1399.5784368005902,2333.4564846760654,0.41071119605849327,4.15481454501907,0.0,0.9972924849491752,0.0035795370406800715,6.769437547138984e+48,1.898907236527808,0.003701180999560545,3.328855896168849,3.5956370066534693,2.9010901946965006,4.026691497695345,3.4947307349411534
3950000000.0,2051.5995428642286,1.2561379481565127,1.2561379481565127,0.0,7.165425755077062,0.07453819901185281,0.0,0.0,0.53487967037403,-4.604782658300359,0.5335308004605681,-33.685993990158444,-99.0,3.785939823799717,-99.0,0.21875889943388405,4.099587167508768,-1.8777440655370023,0.5497155933978056,0.0,0.7725008353126176,2.46243724649988e-05,0.2141914262976017,0.0,0.0,0.0,0.002363173283991599,0.0,0.0006926880672006894,0.0057318688969927615,0.0,0.0012301586867121167,0.0,0.0032652250824118656,0.0,0.0,0.0,0.0,0.0,7.372352371745622,2.3860477419333974,-1.9572500216591744,0.0,0.14925993651830108,0.06248938674029944,0.02325568047541654,0.9608437718186528,6.34118569068239e-05,0.0090686859967216,0.0012418012307125882,0.0015126083313384072,0.004014934590716947,0.0,0.01783365608037074,0.3753768886378237,-33.685993990158444,-26.52566399493501,-29.47315143936021,-35.12266322393577,-99.0,7562.372064304682,1385.7708897507018,2310.100850701479,0.4120358454479,4.203740222010572,0.0,0.9972533686951213,0.0036578628930592273,6.810815424550728e+48,1.8972518743206572,0.0037702084167407996,3.311010410460776,3.576552009916078,2.88469224599462,4.0053595828953705,3.4756436911616477
3950000000.0,2054.0638381834497,1.2573286641709902,1.2573286641709902,0.0,7.056725383934613,0.0748901600300393,0.0,0.0,0.5424163055442809,-4.602473486717951,0.5403702336621171,-33.452108490958565,-94.57119205249533,3.7868157505417104,-98.99999999999999,0.22080055016809683,4.095915340971184,-1.8780065277348927,0.5497155933978115,0.0,0.7727414601655197,2.4607317673031865e-05,0.21396510089778337,0.0,0.0,0.0,0.0023604382123582207,0.0,0.0006918863691211574,0.005725234989893046,0.0,0.0012290335169428787,0.0,0.0032622385306830502,0.0,0.0,0.0,0.0,0.0,7.377083896791819,2.402314415364588,-1.9404516749239096,0.0,0.15109983677663108,0.06030849654469978,0.01855152437317718,0.9655528666230648,6.474866025358231e-05,0.009093372381400271,0.0012116834168154542,0.0015126073597720791,0.004014932011876687,0.0,0.03973778142632956,0.37523773667024657,-33.452108490958565,-26.27694378501604,-29.261303242534048,-34.90399975333257,-98.99999999999999,7362.75511644349,1372.7698647443922,2288.082354021412,0.41380358250840166,4.260385478837803,0.0,0.9972097137492022,0.003722230600819344,6.859598841966828e+48,1.895922159361651,0.0038255251616676083,3.2920003775110445,3.5559012486707706,2.8675974699485955,3.981763884441232,3.4549844142617494
3950000000.0,2054.8164737582906,1.258276180690324,1.258276180690324,0.0,6.9430758633590886,0.07516034582472926,0.0,0.0,0.5503049586213774,-4.599221939347119,0.5473409692966371,-33.21971401856516,-92.35718870221964,3.7878294811878974,-98.99999999999999,0.22271909416767385,4.092405409537474,-1.8782232599165571,0.5497155933978157,0.0,0.7729355153199273,2.459350610654493e-05,0.21378251004521007,0.0,0.0,0.0,0.0023582452458196703,0.0,0.0006912435716744724,0.005719915956887843,0.0,0.0012281316528153683,0.0,0.003259844701820236,0.0,0.0,0.0,0.0,0.0,7.381739602959808,2.420143083055848,-1.9186967229658949,0.0,0.15291148189518314,0.05774601776433173,0.014665631993180496,0.9694421747900009,6.606996602658153e-05,0.009112909321294526,0.0011869150422461707,0.0015126233532796315,0.004014974463637242,0.0,0.06664754168535522,0.3726460118012496,-33.21971401856516,-26.032893660443037,-29.052231610483418,-34.68591867209418,-98.99999999999999,6905.734018275184,1360.1627789904078,2266.723059633964,0.41605318815414494,4.324996598348605,0.0,0.9971614074785837,0.003826517292965547,6.914398584982776e+48,1.8937895736444128,0.0038697873168776526,3.272066061279364,3.534049467234837,2.8499020360291034,3.9564866379479167,3.4331193328848806
3950000000.0,2055.6170637966984,1.259046732174124,1.259046732174124,0.0,6.826073397327008,0.07536977915588401,0.0,0.0,0.5583574140305264,-4.59470701430943,0.5542878139603105,-32.996501734863806,-45.41581900115175,3.788947354941151,-99.0,0.22448631572510577,4.089136841598379,-1.878399466159565,0.5497155933978177,0.0,0.7730930731468246,2.458225025008363e-05,0.21363420903379624,0.0,0.0,0.0,0.0023564733165217224,0.0,0.0006907241877220023,0.0057156181483016336,0.0,0.0012274047205086973,0.0,0.0032579151966054963,0.0,0.0,0.0,0.0,0.0,7.386157760043028,2.4389075109487703,-1.8926897084153864,0.0,0.15468417776066637,0.054832801847784086,0.011535846555257167,0.9725743798729933,6.732830828399596e-05,0.009128879116448904,0.0011669031192460071,0.0015126358840013552,0.004015007724083484,0.0,0.09652265460045645,0.367889802931557,-32.996501734863806,-25.80162531981264,-28.853003883608913,-34.476505259698406,-99.0,6603.726110429702,1348.23279051828,2246.487250567043,0.4186256125733591,4.395520908279967,0.0,0.9971119508573784,0.003915469047659704,6.972595683663171e+48,1.8922114746436096,0.0039059396193561473,3.2516880339266314,3.5115385016651333,2.8320145897258344,3.930176443661923,3.410591302239681
3950000000.0,2055.95447018307,1.2596784509643058,1.259678450964306,0.0,6.708181799482124,0.07553409750843118,0.0,0.0,0.5665200211719456,-4.5886667834291055,0.5611393127978768,-32.78556976657692,-90.27880738367249,3.790089063131808,-98.99999999999999,0.22624157318263516,4.085844178950894,-1.878539346986784,0.549715593397819,0.0,0.7732217834060001,2.457302077964284e-05,0.2135130178916841,0.0,0.0,0.0,0.0023550328706478975,0.0,0.0006903019674493688,0.005712124351652041,0.0,0.0012268154371359748,0.0,0.003256351054621173,0.0,0.0,0.0,0.0,0.0,7.390266201151218,2.458539628927006,-1.862765557129625,0.0,0.15647343896502833,0.05161172794807722,0.009045447924234206,0.9750664469942768,6.85162312838606e-05,0.009141398393265632,0.0011509270248986905,0.0015126446308927242,0.004015030941063049,0.0,0.12827061579678034,0.3609868848041487,-32.78556976657692,-25.58643311008368,-28.66665967943521,-34.27947451630554,-98.99999999999999,6269.881474184205,1336.2765895149253,2226.2123024121693,0.42136144841774126,4.4705977829061165,0.0,0.9970487138949424,0.004032268056814503,7.033080677362469e+48,1.8898834151082893,0.003935681944382329,3.2310190263241574,3.4886752985422502,2.8139093817211407,3.9034089169548296,3.3877095654262157
3950000000.0,2055.992174428577,1.2601943030347729,1.2601943030347729,0.0,6.5951594219111564,0.07566293125532762,0.0,0.0,0.5746811944942566,-4.582617096223619,0.5676885088685105,-32.59315742864582,-14.538328887823347,3.791240435108629,-98.99999999999997,0.22796352237513903,4.0825780958457445,-1.8786524491199104,0.5497155933978192,0.0,0.773324985929289,2.456559892751128e-05,0.2134158187451433,0.0,0.0,0.0,0.0023538812710278585,0.0,0.0006899644131445714,0.005709331150625004,0.0,0.0012263465118582716,0.0,0.003255106380584339,0.0,0.0,0.0,0.0,0.0,7.393939644564832,2.47896095297534,-1.828630436407644,0.0,0.15832385339332625,0.048167640625634126,0.007128740575553868,0.9769842799039171,6.963026738404729e-05,0.009150883298973789,0.0011385162509251982,0.001512649351575149,0.004015043471227509,0.0,0.160717734694418,0.35173566184874666,-32.59315742864582,-25.393504310538788,-28.498868857676083,-34.101650179379256,-98.99999999999997,5870.852952103487,1324.483922717857,2206.2108617001654,0.4240230808364347,4.543860468836344,0.0,0.9969615182465555,0.004168915959848961,7.094272673266342e+48,1.8879736790189303,0.003960038100386227,3.210342763736393,3.4657757305829766,2.795832461222125,3.8765562249540464,3.364790533929745
3950000000.0,2055.1944018490703,1.2606192209127356,1.2606192209127356,0.0,6.482420849245238,0.07576473739640327,0.0,0.0,0.5827828450440551,-4.577063606113388,0.5740340623375891,-32.41681334989932,-15.72489435294812,3.7923626996761866,-98.99999999999999,0.2297278217441925,4.079195912120234,-1.8787535183525337,0.5497155933978192,0.0,0.7734104470523122,2.4559438664464497e-05,0.21333531457960128,0.0,0.0,0.0,0.002352930047319125,0.0,0.0006896855925787069,0.005707023960700707,0.0,0.0012259596911234642,0.0,0.0032540796376288694,0.0,0.0,0.0,0.0,0.0,7.397237901106857,2.5003349970755915,-1.7900165158265606,0.0,0.16032629083736055,0.044350224281912445,0.00563851751813895,0.9784754879235269,7.064987330727291e-05,0.00915816413689552,0.0011287810706474548,0.0015126514503927522,0.004015049042144461,0.0,0.1932184222774828,0.3403206513444176,-32.41681334989932,-25.219560106536267,-28.34679745362339,-33.940500445118424,-98.99999999999999,5581.479945052049,1312.501155367083,2185.8951614551866,0.4267098617581984,4.621789222747467,0.0,0.9968663197517376,0.0043182581088260525,7.155433398022201e+48,1.8856408670531608,0.003980150186472046,3.1898169603843702,3.443094585073896,2.7778289847252484,3.850042000803688,3.342090505568268
3950000000.0,2052.5911418110336,1.2609796711733845,1.2609796711733845,0.0,6.3725422648315835,0.07584819444683222,0.0,0.0,0.590738633822208,-4.571735289920433,0.5800628964348681,-32.25855039736481,-15.701445376079196,3.7934730789546167,-98.99999999999999,0.23149338229574873,4.075788953042705,-1.87884001001202,0.549715593397819,0.0,0.7734828749002898,2.4554210044629655e-05,0.21326707992285168,0.0,0.0,0.0,0.002352124744634831,0.0,0.0006894495440571389,0.00570507070173318,0.0,0.001225633131051021,0.0,0.003253212845278442,0.0,0.0,0.0,0.0,0.0,7.40000920697801,2.522760159652921,-1.7465087364776295,0.0,0.1625770329130141,0.040350895220728,0.004457818146884284,0.9796570911675537,7.160233981968235e-05,0.009163850333304,0.0011209843357538184,0.0015126517771072562,0.00401504990934672,0.0,0.22513776151468923,0.3268764812701202,-32.25855039736481,-25.068890005585395,-28.214497609948555,-33.799807801750624,-98.99999999999999,5309.591973396947,1300.6049227995256,2165.7288220478254,0.4295447921000782,4.7006065389615594,0.0,0.9967682096443272,0.00444900294687534,7.214482827044695e+48,1.884076345342868,0.003997246389739787,3.1696595447352305,3.4208517547017983,2.7601139147306535,3.824089642990649,3.3198294627064424
